# TIC   vsini   r   prot_ls   prot_cat   temperature   logg
445928638 nan 0.5040 2.3880 nan 3372.0 4.7339
446092384 nan 0.6373 0.8505 nan 3575.0 4.6200
446097271 nan 93.5442 7.3047 nan 3502.0 NaN
446131545 nan 96.3169 6.7867 nan 3574.0 NaN
446131714 nan 0.5724 5.1044 nan 3750.0 4.6747
446133619 nan 22.2031 4.5181 nan 4337.0 NaN
446137194 nan 0.8212 3.0858 nan 5160.6 4.5487
446144003 nan 0.9380 2.7781 nan 5776.0 4.5107
446154720 nan 0.3443 0.2290 nan 3530.0 4.8795
446157830 nan 0.2088 0.2888 nan 3125.0 5.0484
446171631 nan 1.1425 6.5866 nan 6179.0 4.3946
446172322 nan 1.2779 3.6975 nan 6049.0 4.2766
446174007 nan 10.6758 2.9584 nan 4933.0 NaN
446175401 nan 0.4248 0.1821 0.3641 3579.0 4.8041
446175726 nan 1.5758 1.2701 nan 6002.53 4.0876
446175986 nan 0.9981 3.9556 nan 5780.0 4.4567
446176120 nan 1.0232 2.1499 2.1838 4293.22 4.2442
446215954 nan 178.3150 11.2143 nan 3498.0 NaN
446369965 nan 1.6342 0.8988 nan 6886.0 4.1876
446522438 nan 0.9967 0.6739 nan 3973.0 4.2333
446680886 nan 0.8393 5.5530 nan 5000.0 4.5094
446709820 nan 0.3410 1.5411 nan nan 4.9082
446764692 nan 0.4111 4.0792 nan 3285.0 4.8165
446850121 nan 0.7955 3.3533 nan 5165.0 4.5763
446952276 nan 0.3270 10.4130 nan nan 4.9226
446952463 nan 0.4089 1.0194 nan 3302.0 4.8185
447061717 nan 0.4653 2.2280 nan 3567.0 4.7680
447283466 nan 0.6845 9.7226 nan 4634.0 4.6366
447283834 nan 0.8155 7.3406 nan 5295.0 4.5742
447283835 nan 0.7804 7.3785 nan 5154.0 4.5929
447382925 nan 0.2058 1.2043 nan 3249.0 5.0537
447397562 nan 4.8275 2.4350 nan 5243.0 NaN
447651236 nan nan 16.3867 nan nan nan
447823435 nan 1.8639 3.1421 nan 6124.0 3.9617
447989227 nan 24.2736 1.7720 nan 4588.0 NaN
447993848 nan 1.0606 0.9557 nan 3250.0 NaN
448000390 nan 0.3063 0.2885 nan 3144.0 4.9189
448023831 nan 0.7525 5.0763 nan 5239.0 4.6344
448165364 nan 1.0138 2.4104 nan 5382.0 4.3947
448186109 nan 0.4628 4.9044 nan 3509.0 4.7702
448203398 nan 43.8802 6.6523 nan 3761.0 NaN
448209311 nan 3.2366 2.7537 nan 12839.0 nan
448224658 nan 65.5944 8.2900 nan 3911.0 NaN
448302254 nan 0.2717 1.5212 nan 3156.0 4.9585
448377810 nan 66.6418 7.1851 nan 3853.0 NaN
448445953 nan 0.4145 0.4279 nan 3025.0 4.8135
448465432 nan 0.4134 23.9916 nan 3432.0 4.8144
448482634 nan 76.2166 16.4639 nan 3558.0 NaN
448493902 nan 0.7568 1.2184 46.3600 4603.0 NaN
448504404 nan 17.6699 4.6709 nan 4375.6 NaN
448513620 nan 0.9262 6.8029 nan 4725.0 4.3855
448586479 nan 1.3513 2.3819 nan 6942.8 4.3579
448658346 nan 0.2088 2.9244 nan 3026.0 5.0484
448695766 nan 0.5495 5.3255 nan 3574.0 4.6944
448695927 nan 1.0957 5.8007 nan 5665.3 4.3630
448728685 nan 0.3897 0.2601 nan 3603.0 4.8362
448741117 nan 0.7164 0.7414 nan 4364.0 4.5602
448808985 nan 0.4809 6.0016 nan 3474.0 4.7542
448808986 nan 0.2087 7.1218 nan 3061.0 5.0486
448888783 nan nan 0.1497 nan nan nan
448894790 nan 11.6161 1.9437 nan 4870.0 NaN
448938615 nan 2.2398 4.1361 nan 5763.68 3.7513
448999064 nan 0.4220 0.2761 nan 3373.0 4.8066
449017002 nan 1.4029 6.2673 nan 6508.0 4.2711
449146862 nan 0.2990 2.4596 nan nan 4.9510
449353370 nan 0.3111 4.3053 nan 3225.0 4.9137
449355457 nan 1.5261 3.1650 nan 4952.0 3.9847
449471651 nan 0.3561 3.3493 nan 3420.0 4.8680
449586720 nan 1.1392 6.9523 nan 5718.0 4.3335
449671564 nan 0.4046 1.4348 nan 3422.0 4.8224
449671660 nan 0.7769 1.3858 nan 4232.0 4.4769
449862248 nan nan 6.2154 263.5732 nan nan
449866729 nan 0.4413 5.6356 nan 3464.0 4.7893
449871040 nan 4.1268 2.1762 nan 6164.0 3.2750
449912747 nan 0.2187 0.5111 nan 3169.0 5.0321
449941032 nan 0.5201 0.4547 nan 3193.0 nan
449988062 nan 54.0385 7.3442 nan 3767.0 NaN
450008897 nan 3.9841 4.2011 nan 5886.84 3.2660
450022207 nan 1.3547 0.6402 nan 6423.0 4.2867
450037969 nan 0.6867 3.4363 nan 4148.0 4.5774
450045528 nan 0.5144 7.4661 nan 3662.0 4.7248
450046379 nan 1.6193 0.3233 nan 7456.0 4.2527
450055382 nan 0.9287 9.2295 nan 5899.0 4.5321
450059415 nan 0.3440 8.9866 nan nan 4.9056
450060052 nan 0.9040 6.3920 nan 3296.0 NaN
450071562 nan 0.5936 12.1626 nan 3886.0 4.6567
450075496 nan 0.4031 7.5355 nan 3136.0 4.8238
450084323 nan 0.3901 9.1837 nan 3332.0 4.8358
450087817 nan 0.2714 1.3560 nan 3161.0 4.9588
450089564 nan 29.4142 2.3475 nan 4077.0 NaN
450089997 nan 3.6356 1.2311 nan 6802.0 3.4813
450098574 nan 1.9289 2.2209 nan 6128.44 3.9319
450100760 nan 0.2105 0.1724 nan 3059.0 5.0456
450102551 nan 1.0062 0.3485 nan 5181.0 4.3772
450104815 nan 0.2660 0.8985 nan 3167.0 4.9656
450125386 nan 0.6427 1.9182 nan 3426.0 4.6156
450182870 nan 0.6626 4.6645 nan 3896.0 4.5993
450273332 nan 0.5524 1.7585 nan 3443.0 4.6918
450322924 nan 0.5306 4.8475 nan 3530.0 4.7107
450323939 nan 22.1595 3.4783 nan 4378.0 NaN
450325956 nan 0.6943 1.4018 nan 5176.65 4.6980
450327316 nan 0.6111 4.9193 nan 3860.0 4.6419
450332591 nan 0.3077 4.7315 nan 3345.0 4.9173
450334528 nan 1.1348 6.1940 nan 4801.0 4.2203
450335260 nan 3.1951 12.8984 nan 4957.25 NaN
450335368 nan 8.6454 2.3101 nan 5725.5 NaN
450335392 nan 11.5583 0.4702 nan 4730.68 NaN
450335652 nan 0.7692 5.3985 7.7400 5072.0 4.5954
450338682 nan 0.6513 5.6689 nan 3818.0 4.5739
450341981 nan 0.2061 1.7889 nan 3070.0 5.0532
450347395 nan 0.7372 5.2292 5.0682 5130.96 4.6374
450348875 nan 0.1524 0.2542 nan 2941.0 5.1671
450507176 nan 3.8260 0.2996 nan 4932.0 NaN
450605193 nan 0.9787 5.8982 nan 4326.0 4.2892
450690604 nan 1.2662 4.0665 nan 4606.0 4.0964
450794865 nan 1.7158 3.3428 nan 5379.0 3.9376
450827144 nan 2.4421 7.0709 nan 5641.0 NaN
450844221 nan 180.8420 8.2648 nan 3065.0 NaN
450861969 nan 0.8759 11.8895 nan 3852.0 4.3240
450915843 nan 0.5815 1.7505 nan 3354.0 4.6669
450941267 nan nan 4.5828 nan nan NaN
451090601 nan 38.2902 4.5991 nan 4288.0 NaN
451119853 nan 10.7064 1.0633 nan 5004.0 NaN
451256144 nan 29.1553 2.4106 nan 4015.0 NaN
451269744 nan 1.5108 0.6689 nan 6079.0 4.1365
451390982 nan nan 0.2639 nan nan NaN
451507703 nan nan 1.4505 nan nan NaN
451537755 nan 1.6101 3.6683 nan 6647.0 4.1705
451565878 nan 2.9557 3.3784 nan 6368.25 3.6005
451566414 nan 112.8960 8.3569 nan 3186.0 NaN
451574052 nan 0.7308 5.1201 nan 4511.0 4.5618
451591980 nan 0.7893 1.9539 nan 5699.0 4.6480
451603829 nan 1.5177 9.1558 nan 6409.0 4.1863
451608120 nan 0.9541 2.7146 nan 4077.0 4.2851
451621159 nan 1.4360 3.7003 nan 6541.0 4.2541
451629111 nan 0.4082 3.1233 nan 3436.0 4.8191
451650073 nan 44.6984 6.0022 nan 4037.0 NaN
451669331 nan nan 1.4465 nan nan nan
451852919 nan 0.3355 12.5438 nan nan 4.8883
451858260 nan 0.4473 1.1172 nan 3268.0 4.7839
451949522 nan 1.7686 0.4538 nan 4962.0 NaN
452222774 nan 0.3693 4.7976 nan 3390.0 4.8553
452357628 nan 0.4964 2.5183 nan 3324.0 4.7406
452358088 nan 54.6281 7.0763 nan 3920.0 NaN
452374998 nan 3.8991 6.1613 nan 5050.0 NaN
452408828 nan 10.3286 2.0928 nan 4798.0 NaN
452415411 nan 1.4117 0.6435 nan 6248.0 4.2214
452441439 nan 0.5338 1.6180 nan 3291.0 4.7080
452445291 nan 0.8147 5.4502 nan 5486.0 4.5983
452448437 nan 1.3043 4.2617 4.2500 4011.0 4.0066
452465896 nan 0.2508 5.5142 nan 3109.0 4.9852
452465967 nan 1.1999 0.6741 nan 5861.0 4.3051
452466679 nan 1.7360 0.3927 nan 7120.0 NaN
452467951 nan 0.3210 1.1868 nan 3294.0 4.9032
452479048 nan 1.3990 0.5559 nan 5730.0 4.1550
452479049 nan 1.0415 0.5559 nan 5239.0 4.3522
452500843 nan 2.2177 9.8933 nan 4979.0 NaN
452522877 nan 0.5560 4.4160 nan 3370.0 4.6888
452531346 nan 0.9153 8.8500 nan 5985.0 4.5563
452575636 nan 2.8011 0.5104 nan 6555.0 nan
452579325 nan 1.4232 0.9875 nan 7025.72 4.3219
452587442 nan 110.4010 9.0993 nan 3445.0 NaN
452590255 nan 1.5801 6.5294 nan 7475.0 nan
452590903 nan 58.8147 9.1091 nan 4038.0 NaN
452591471 nan 0.5705 1.4093 nan 3336.0 4.6763
452591868 nan nan 2.2322 nan nan NaN
452604601 nan 0.4547 1.5416 nan 3238.0 4.7774
452610471 nan 11.3326 2.0342 nan 4535.0 NaN
452620788 nan 0.4742 12.5674 nan 3572.0 4.7601
452632430 nan 0.9308 2.9427 nan 5299.0 4.4594
452633702 nan 0.8911 5.9007 nan 5545.0 4.5277
452657584 nan nan 15.1578 nan nan nan
452671031 nan 1.1439 5.9936 nan 4497.0 4.1726
452689159 nan 1.6955 0.5225 nan 5823.0 NaN
452696794 nan 0.2521 0.1603 nan 3255.0 4.9835
452697981 nan 1.3789 3.5004 nan 5663.0 4.1616
452710252 nan 0.2935 1.6495 nan 3199.0 4.9330
452734364 nan 0.4355 7.2382 nan 3449.0 4.7945
452749155 nan 87.2104 4.7029 nan 4377.0 NaN
452749710 nan 1.3891 0.3104 nan 5422.0 4.1257
452752815 nan 1.0250 6.0045 nan 5811.0 4.4358
452754586 nan 1.3255 7.2354 nan 6334.0 4.2909
452756810 nan 0.2471 0.7422 nan 3229.0 4.9902
452763353 nan 0.8681 4.3761 4.5650 3866.0 4.3391
452764289 nan 0.9604 1.0111 nan 5322.0 NaN
452770160 nan 0.9311 8.8155 nan 6605.0 4.6400
452773259 nan 0.5253 19.8963 nan 3546.0 4.7153
452786815 nan 2.2064 7.7055 nan 5843.0 3.7719
452793374 nan 0.3847 0.9705 nan 3377.0 4.8408
452808876 nan 2.1011 1.3523 nan 6441.56 3.9084
452810783 nan 6.6689 4.0610 nan 14069.0 nan
452845635 nan 0.2386 0.2147 nan 3012.0 5.0022
452847338 nan 0.4165 0.1287 nan 3405.0 4.8116
452867057 nan 54.1353 8.1932 nan 4059.0 NaN
452922110 nan 0.1372 0.1763 nan 2836.0 5.2090
452929852 nan 0.2999 0.3316 nan 3191.0 4.9258
452952750 nan 0.4382 0.4554 nan 3247.0 4.7920
452955107 nan 3.7217 0.1940 nan 6900.0 3.4733
452956975 nan 0.5077 8.0742 nan 3431.0 4.7307
452973384 nan 1.7635 0.1128 nan 7267.29 4.1596
452974141 nan 1.1228 3.5203 nan 5780.0 4.3528
452981442 nan 0.6157 0.5132 nan 4223.02 NaN
452989720 nan 0.2823 5.5868 nan 3203.0 4.9459
453002670 nan 0.1866 17.5587 nan 3040.0 5.0893
453011250 nan 0.5852 5.2176 nan 3868.0 4.6637
453055383 nan 1.8277 6.5570 nan 6720.0 4.0696
453057005 nan 0.9043 2.6375 nan 5488.69 4.5077
453057214 nan 0.3265 2.8162 nan 3060.0 4.8975
453059861 nan 2.7399 0.7718 nan 6256.0 3.6475
453072145 nan 0.4077 12.4839 nan 3487.0 4.8196
453077263 nan 1.7301 1.9681 nan 6610.0 4.1018
453079732 nan 2.3933 3.2110 nan 6909.0 3.8562
453080267 nan 1.2342 1.4725 nan 5782.49 4.2723
453082696 nan 0.2789 0.2969 nan 3186.0 4.9499
453095065 nan 0.5203 0.3130 nan 3115.0 4.7197
453095485 nan 2.1682 0.1542 nan 6847.35 3.9361
453095489 nan 0.3745 0.1542 nan 3320.0 4.8504
453096666 nan 0.8668 19.5479 nan 5529.0 4.5490
453097231 nan 10.7315 1.3709 nan 5102.0 NaN
453100169 nan 76.7759 23.3501 nan 3639.0 NaN
453101363 nan 0.9635 5.0146 nan 5739.0 4.4832
453101438 nan 92.0113 23.3501 nan 3299.0 NaN
453101762 nan 0.7830 10.3247 nan 5036.92 4.5748
453102450 nan 13.5445 1.7678 nan 5175.0 NaN
453106107 nan 0.7587 7.5833 nan 5235.0 4.6274
453113716 nan 0.1838 6.7789 nan 2932.0 5.0949
453152796 nan 0.4332 4.8243 nan 3433.0 4.7966
453207964 nan 1.4611 2.4590 nan 5957.52 4.1461
453216716 nan 2.8291 3.3500 nan 5954.15 3.5722
453217698 nan 1.2550 2.8799 nan 5664.0 4.2451
453220774 nan 1.1152 4.4030 nan 6221.0 4.4226
453221781 nan 6.1546 1.6599 nan 5082.0 NaN
453237579 nan 1.6286 0.3537 nan 7392.0 nan
453240313 nan nan 11.6702 86.5000 nan NaN
453310524 nan 3.2954 3.2546 nan 6809.0 3.5696
453311206 nan 166.4980 8.2763 nan 3228.0 NaN
453315280 nan 1.8866 0.6170 nan 7141.0 nan
453317110 nan 148.3790 11.9307 nan 3128.0 NaN
453343531 nan 0.8877 4.5565 nan 5727.0 4.5502
453350477 nan 0.4006 1.4708 nan 3760.0 4.8261
453363533 nan 0.6246 2.1280 nan 4828.58 4.7390
453386075 nan 0.2944 1.9412 nan 3284.0 4.9320
453401447 nan 0.1765 0.7558 nan 2984.0 5.1101
453403075 nan 1.1612 3.2645 nan 6455.0 4.4256
453406992 nan 0.2013 0.2036 nan nan 5.0616
453416841 nan 1.0323 5.2469 nan 3729.0 4.1586
453425912 nan 75.3794 11.6698 nan 3996.0 NaN
453426326 nan 0.7623 4.8303 nan 4485.84 4.5189
453428169 nan 0.4021 12.8427 nan 3430.0 4.8247
453428902 nan nan 8.4680 nan nan NaN
453430899 nan 0.1964 5.3209 nan 2942.0 5.0704
453431591 nan 1.0493 0.5049 nan 4933.64 4.3048
453442366 nan 0.5679 7.6956 nan 3891.0 4.6786
453451468 nan 10.7229 0.4169 nan 4991.0 NaN
453465810 nan 0.5096 5.6601 nan 3582.0 4.7290
453467549 nan 10.2915 0.9634 nan 4767.05 NaN
453469791 nan 4.1304 0.4783 0.4785 6744.0 3.3644
453515748 nan nan 0.9551 nan nan NaN
453595277 nan 0.6605 7.8382 nan 4092.0 4.6044
453620177 nan 1.5711 1.9591 nan 6940.89 4.2275
453661520 nan 1.2578 2.7092 2.7103 5596.0 4.2345
453678369 nan 1.2635 4.6628 nan 5753.0 4.2477
453684455 nan 0.8157 4.5199 nan 5120.0 4.5495
453730045 nan 1.8586 5.7295 nan 6522.4 4.0268
453766186 nan 0.5018 2.2754 nan 3251.0 4.7358
453771869 nan nan 10.5466 nan nan NaN
453785266 nan 0.9791 2.7295 nan 5923.0 4.4899
453808153 nan 0.4781 0.7936 nan 3238.0 4.7566
453811191 nan 1.1531 0.4829 nan 4250.0 4.1339
453823509 nan 0.5756 3.7908 nan 3922.11 NaN
453828065 nan nan 0.5706 nan nan nan
453831755 nan 1.7152 4.6306 nan 6705.66 4.1230
453835690 nan nan 0.1980 nan nan NaN
453836495 nan 2.0850 5.2172 nan 6404.0 3.9091
453836675 nan 0.3573 3.2880 nan 3234.0 4.8669
453837392 nan 0.6966 4.0407 nan 3821.0 4.5724
453855004 nan nan 6.6304 nan nan NaN
453856042 nan 0.3695 0.1929 nan 3026.0 4.8552
453856222 nan 1.0473 2.1121 nan 5851.0 4.4232
453885273 nan nan 23.7441 nan nan nan
454037959 nan 0.2343 0.4932 nan 2947.0 5.0084
454041982 nan 1.0889 4.6563 nan 5948.0 4.4015
454070695 nan 0.2954 1.0796 nan 3240.0 4.9308
454112557 nan 0.1483 0.5975 nan 2892.0 5.1779
454117442 nan 0.1660 0.2054 nan nan 5.1155
454120432 nan 0.4571 6.1759 nan 3083.0 4.7752
454142682 nan 0.4829 0.5465 nan 3194.0 4.7524
454143370 nan 0.2196 3.9557 nan 3126.0 5.0307
454148247 nan 0.7601 9.1642 nan 4856.47 4.5739
454148552 nan 1.3300 2.7395 nan 6685.21 4.3411
454154930 nan 2.6093 2.6918 nan 5802.06 3.6220
454156889 nan 0.4235 1.3515 nan 3348.0 4.8053
454162428 nan 0.3636 1.0710 nan 3402.0 4.8608
454196756 nan 0.4350 0.5706 nan 3124.0 4.7950
454254671 nan 0.1873 2.6286 nan 2892.0 5.0878
454281036 nan 0.2892 4.5819 nan 3204.0 4.9378
454291779 nan 0.4889 3.0329 4.7500 2937.0 4.7471
454335224 nan 0.6053 1.0445 nan 3049.0 4.6468
454469713 nan 0.2647 0.7133 nan 3295.0 NaN
454502643 nan 6.9305 1.1981 nan 9947.0 nan
454541357 nan 0.4654 1.1890 nan 3104.0 4.7679
454544943 nan 0.5274 1.0943 nan 3198.0 4.7135
454607556 nan 39.7428 3.8624 nan 4277.0 NaN
454611617 nan nan 0.5141 nan nan NaN
454623501 nan 31.3556 2.3388 nan 4289.0 NaN
454713748 nan 0.6030 4.3617 nan 3758.0 4.6487
454722258 nan 0.8147 7.6858 nan 3972.0 4.4085
454763327 nan 0.8983 11.8427 nan 4718.0 4.4121
454876960 nan 0.1941 0.7661 nan 3214.0 5.0747
454961345 nan 1.9026 7.5364 nan 4406.0 NaN
454980196 nan 0.5344 1.6366 nan 3241.0 4.7075
455000299 nan 1.1795 7.8979 nan 4397.0 4.1335
455007634 nan 0.9813 2.8304 nan 5792.0 4.4715
455026721 nan nan 7.1889 212.0000 nan NaN
455029978 nan 0.4675 0.8888 nan 3215.0 4.7660
455033041 nan 1.3106 2.4407 nan 6291.0 4.2937
455069902 nan 1.8020 2.5242 nan 7383.0 NaN
455073971 nan 0.3751 0.3559 nan 3288.0 4.8498
455108026 nan 0.1710 0.2745 nan nan 5.1060
455135327 nan 1.3400 1.4093 nan 6338.0 4.2821
455138808 nan 1.4135 4.3523 nan 5918.0 4.1701
455153566 nan 0.8250 0.2999 nan 4896.0 NaN
455179632 nan 0.4135 5.4118 nan 3431.0 4.8143
455192704 nan 128.8330 10.4052 58.0000 3113.0 NaN
455236039 nan 0.3952 9.0014 nan 3340.0 4.8310
455240424 nan 2.5518 3.7607 nan 7475.0 3.8594
455273537 nan 0.2880 0.9164 nan nan 4.9621
455273541 nan 1.6582 2.5249 nan 6241.45 4.0816
455274792 nan 3.4373 5.5038 nan 6919.0 3.5446
455278723 nan 0.7831 2.2513 nan 4406.39 4.4893
455282754 nan 1.2393 5.4047 nan 5971.0 4.2915
455304563 nan 10.3750 3.7549 nan 4899.17 NaN
455304957 nan 0.2500 0.4269 nan nan 5.0062
455321735 nan 1.5810 0.4278 nan 7612.0 NaN
455545990 nan 0.1486 1.8315 nan nan 5.1771
455549318 nan nan 4.5675 nan nan NaN
455589469 nan 1.7237 0.6524 nan 7724.0 4.2249
455720927 nan 0.3025 2.3674 nan 3234.0 4.9229
455727560 nan 0.6352 6.2961 nan 3980.59 NaN
455737585 nan 12.1038 9.3105 24.2000 5145.51 NaN
455756014 nan 0.5488 1.4679 nan 3774.0 4.6950
455760675 nan 2.5298 0.1161 nan 7130.37 3.8333
455793877 nan 0.5805 1.4004 nan 3331.0 4.6677
455816875 nan 0.2359 2.4022 nan 3098.0 5.0060
455817128 nan 1.6912 13.9149 nan 6220.78 NaN
455825451 nan 0.3685 0.4780 nan 3384.0 4.8560
455899598 nan 3.4607 0.8058 0.9340 8790.0 nan
455906173 nan 0.6667 3.3371 nan 3736.0 4.5960
455906296 nan 0.5947 5.7695 nan 3603.0 4.6557
455947620 nan 0.3698 0.4823 nan 3264.0 NaN
455959622 nan 0.2031 2.5226 nan 3156.0 NaN
455959634 nan 0.5505 2.5108 nan 3641.0 NaN
456197448 nan 59.9618 11.8089 nan 3404.0 nan
456235462 nan 0.3030 5.7119 nan 3032.0 4.9224
456236412 nan 0.6669 5.6020 nan 4142.0 4.6028
456257042 nan 30.7740 7.4111 nan 4653.68 NaN
456258179 nan 0.1638 1.5571 nan 3002.0 5.1388
456260246 nan 1.5286 9.4468 nan 6308.0 4.1629
456261781 nan 1.6483 0.7729 nan 6513.0 4.1304
456307422 nan 2.2113 2.5712 nan 5855.67 3.7741
456307627 nan 0.2147 0.7480 nan 3123.0 5.0385
456311170 nan 0.8606 4.2744 nan 5120.58 NaN
456334158 nan 0.2582 0.1362 nan 3271.0 4.9755
456335317 nan 1.8145 5.8116 nan 6746.42 4.0792
456338505 nan 1.0436 6.6287 nan 5766.49 4.4138
456344489 nan 0.2232 4.1753 nan 3038.0 5.0250
456609935 nan 1.4024 0.9708 nan 6396.0 4.2516
456611976 nan 0.3160 3.6495 nan 3258.0 4.9085
456618376 nan 0.2749 1.6494 nan 3258.0 4.9546
456818963 nan 0.3415 1.2143 nan 3251.0 4.8823
456846588 nan 0.4232 3.1847 nan 3415.0 4.8056
456860655 nan 0.3340 4.6855 nan 3459.0 4.8898
456860790 nan 0.5940 0.8702 nan 4864.05 4.7892
456868701 nan 12.1177 4.3699 nan 4707.45 NaN
456894306 nan 0.4014 21.5623 nan 3301.0 4.8254
456894770 nan 1.4671 0.7440 0.7859 5969.67 4.1445
456909539 nan nan 24.2022 102.0000 nan NaN
456910181 nan 1.3953 0.1465 nan 6247.76 4.2322
457100137 nan 0.3167 0.5325 nan 3257.0 4.9077
457106096 nan 3.5887 2.3926 nan 7141.0 3.5296
457108058 nan 0.2622 0.5416 nan 3212.0 4.9703
457128037 nan 0.2872 0.2814 nan 3433.0 4.9401
457167276 nan 0.1952 0.1411 nan 3253.0 5.0727
457171944 nan 0.6722 0.7519 nan 3402.0 4.5916
457191730 nan 0.1998 0.6410 nan 3105.0 5.0643
457192227 nan 1.2833 0.1067 nan 6117.0 NaN
457192971 nan 0.2117 0.5586 nan 2995.0 5.0436
457202517 nan 30.1691 4.0071 nan 4628.0 NaN
457224153 nan 1.4482 3.4618 nan 5971.0 4.1562
457308993 nan nan 0.3588 nan nan NaN
457403514 nan 0.9705 5.7167 nan 5574.0 NaN
457550635 nan 0.2713 6.5294 nan 3095.0 NaN
457554039 nan 33.1403 5.9449 nan 4324.0 NaN
457573832 nan 0.9420 2.5235 nan 5777.0 4.5070
457690631 nan 1.0290 10.2476 nan 6077.0 4.4701
457723621 nan 12.2345 2.5217 nan 4831.0 NaN
457860618 nan 0.2598 0.5111 nan 2956.0 4.9734
457880564 nan 0.7926 10.3766 nan 4999.0 4.5580
457880598 nan 0.9516 3.0274 nan 5523.0 4.4679
457881000 nan 10.6633 0.3379 nan 4647.0 NaN
457957224 nan 1.9568 4.1353 nan 3987.0 NaN
457979991 nan 144.4810 9.9895 nan 4176.0 NaN
457996506 nan 1.0875 4.7355 nan 3485.0 4.0184
458042392 nan 65.9491 6.9037 6.9846 6521.0 NaN
458132889 nan nan 1.4585 nan nan NaN
458177065 nan 1.8255 0.5067 nan 5866.0 NaN
458208929 nan 2.5691 0.3455 nan 5485.0 NaN
458343311 nan 38.5280 1.4481 nan 5138.0 NaN
458387660 nan 1.1124 4.0665 nan 5761.0 4.3588
458389964 nan 1.2214 1.6140 nan 4650.0 4.1336
458391624 nan 0.4948 9.8944 nan 3654.0 4.7420
458391625 nan 0.4917 9.8059 nan 3781.0 4.8105
458395117 nan 67.8852 9.2542 nan 3737.0 NaN
458409287 nan 0.7751 0.1089 nan 4820.0 4.5514
458425204 nan 0.8959 1.6097 nan 5740.99 4.5447
458442958 nan 2.6365 6.1252 nan 5244.55 NaN
458445472 nan 11.1678 1.5619 nan 4844.0 NaN
458454647 nan 0.8636 12.5609 nan 5330.0 4.5292
458455803 nan 0.2137 4.9347 nan 3144.0 5.0403
458459105 nan 0.7267 10.3835 nan 4387.84 4.5542
458459651 nan 0.6942 2.4300 nan 3584.0 4.5742
458478250 nan 0.9627 0.7515 nan 5898.0 4.5009
458481937 nan 0.2525 1.2405 nan 3294.0 4.9830
458484515 nan 0.7223 10.4203 nan 4193.0 4.5402
458485558 nan 1.8786 1.7088 0.0630 7295.0 4.1079
458487015 nan 0.2704 0.7086 nan 3215.0 4.9601
458511961 nan 0.8627 5.5920 nan 5164.0 4.5078
458514423 nan 1.7461 1.9655 nan 6309.0 4.0474
458517791 nan 0.5771 6.7176 nan 3840.0 4.6707
458519504 nan 7.5261 1.1451 nan 4646.0 NaN
458521416 nan 1.5106 1.4536 nan 6707.0 4.2333
458524882 nan 0.5971 0.6309 0.6309 3863.0 4.6537
458581170 nan 0.7123 8.9522 nan 4957.0 4.6450
458581443 nan nan 11.2139 361.6000 nan NaN
458591713 nan 0.2759 1.1627 nan 3279.0 4.9534
458616184 nan 0.8001 3.1277 nan 5141.0 4.5703
458625278 nan 40.5848 4.0177 nan 4187.87 NaN
458648813 nan 0.6039 2.2360 nan 3550.0 4.6479
458775752 nan 0.4149 3.3344 nan 3381.0 4.8130
458777467 nan 3.5860 0.7455 nan 12361.5 nan
458821608 nan 1.4598 3.9672 nan 6023.0 4.1568
458842028 nan 2.5444 3.8422 nan 6981.0 3.8122
458908660 nan 60.2297 7.6778 14.0971 6064.0 NaN
458977058 nan 0.3838 0.4768 nan 3403.0 4.8417
459175096 nan 0.5755 2.2956 nan 3557.0 4.6721
459181676 nan 0.1907 0.4232 nan 3093.0 5.0813
459183811 nan 2.6266 1.0233 nan 6746.0 3.7576
459186063 nan 1.7926 0.2181 nan 7473.0 4.1659
459189437 nan 0.2911 0.9300 nan 3299.0 4.9357
459189807 nan 5.0604 0.1001 nan 7088.0 nan
459192460 nan 0.2131 0.6164 nan 3226.0 5.0413
459211861 nan 0.2170 0.6050 nan 3066.0 5.0349
459216483 nan 1.3675 4.3712 nan 5705.0 4.1748
459217467 nan 37.6639 2.4766 nan 4281.0 NaN
459217634 nan 0.9245 4.9838 nan 5391.0 4.4775
459220226 nan 0.7199 0.7644 nan 4943.0 4.6320
459220351 nan 3.6521 3.7568 nan 5086.0 NaN
459221499 nan 1.5680 0.3735 nan 7257.0 nan
459243705 nan 0.3070 12.9171 nan 3187.0 4.9180
459245780 nan 3.6465 0.8294 nan 4871.0 NaN
459246990 nan 0.1716 0.2721 nan 3130.0 5.1208
459249527 nan 1.0379 3.3252 nan 5616.74 4.4032
459252372 nan 1.4508 0.6519 nan 6415.21 4.2254
459252406 nan 55.5248 12.1210 nan 4082.0 NaN
459255955 nan 0.1640 0.4399 nan 2988.0 5.1383
459274901 nan 0.3078 1.2006 nan 3314.0 4.9172
459275174 nan 35.5135 3.3746 nan 4015.0 NaN
459275722 nan 0.2757 4.3746 nan 3297.0 4.9536
459276247 nan 0.3453 0.1585 0.1584 7059.0 NaN
459278502 nan 0.9928 0.9913 nan 6100.0 NaN
459478164 nan 36.6901 13.3700 13.4575 5215.0 NaN
459648927 nan nan 0.5553 nan nan NaN
459678581 nan 7.0648 1.6413 nan 4987.32 NaN
459754932 nan 1.0196 3.9768 nan 5175.0 4.3657
459758530 nan 0.4455 3.3656 nan 3277.0 4.7856
459763099 nan 0.6630 5.9170 nan 3951.69 4.5875
